0;0,015;182.0;34.99;;;;;;;;;;;60319.0;29838.0;;
1;302,280;181.0;34.61;;;;;235.0;;;;;;60204.0;29765.0;;
2;605,320;;35.13;;;;;356.0;;;;;;;;;
3;607,062;184.0;;;;;;;;;;;;61117.0;30260.0;;
4;623,930;;;113.0;;;77.53;;;;;;;;;;
5;908,965;184.0;34.77;;;;;616.0;;;;;;61194.0;30278.0;;
6;911,126;;;103.0;;;33.93;;;;;;;;;;
7;1212,746;181.0;34.16;;;;;624.0;;;;;;60793.0;30721.0;;
8;1227,559;;;103.0;;;57.21;;;;;;;;;;
9;1516,313;179.0;33.23;;;;;608.0;;;;;;60629.0;30965.0;;
10;1520,568;;;115.0;;;33.36;;;;;;;;;;
11;1820,015;;30.29;;;;;640.0;;;;;;;;;
12;1824,088;179.0;;;;;;;;;;;;60655.0;31039.0;;
13;1840,497;;;111.0;;;9.25;;;;;;;;;;
14;2124,007;;30.15;;;;;435.0;;;;;;;;;
15;2128,069;171.0;;;;;;;;;;;;59228.0;31198.0;;
16;2138,529;;;88.0;;;32.87;;;;;;;;;;
17;2428,070;172.0;30.57;;;;;617.0;;;;;;59442.0;31293.0;;
18;2435,541;;;84.0;;;32.03;;;;;;;;;;
19;2731,935;167.0;30.79;;;;;583.0;;;;;;57580.0;30183.0;;
20;2740,369;;;111.0;;;24.29;;;;;;;;;;
21;3035,741;167.0;30.61;;;;;595.0;;;;;;57661.0;30379.0;;
22;3059,749;;;95.0;;;27.59;;;;;;;;;;
23;3339,525;165.0;30.83;;;;;375.0;;;;;;57355.0;30389.0;;
24;3404,798;;;93.0;;;32.43;;;;;;;;;;
25;3642,753;;31.59;;;;;117.0;;;;;;;;;
26;3646,854;161.0;;;;;;;;;;;;56910.0;30840.0;;
27;3945,277;158.0;32.55;;;;;108.0;;;;;;56366.0;31049.0;;
28;3990,255;;;77.0;;;93.07;;;;;;;;;;
29;4248,768;155.0;33.07;;;;;30.0;;;;;;55909.0;31235.0;;
30;4267,761;;;46.0;;;;;;;;;;;;;
31;4288,202;;;;;;86.67;;;;;;;;;;
32;4552,080;155.0;33.07;;;;;91.0;;;;;;55658.0;31165.0;;
33;4580,964;;;74.0;;;;;;;;;;;;;
34;4855,035;;33.18;;;;;168.0;;;;;;;;;
35;4856,690;153.0;;;;;;;;;;;;55402.0;31298.0;;
36;5157,928;151.0;33.41;;;;;179.0;;;;;;55137.0;31495.0;;
37;5460,791;148.0;33.45;;;;;202.0;;;;;;54443.0;31580.0;;
38;5524,328;;;46.0;;;77.18;;;;;;;;;;
39;5764,447;147.0;33.81;;;;;164.0;;;;;;54351.0;31631.0;;
40;6067,281;150.0;33.33;;;;;184.0;;;;;;54535.0;30869.0;;
41;6095,896;;;103.0;;;96.18;;;;;;;;;;
42;6370,968;;33.11;;;;;185.0;;;;;;;;;
43;6372,626;147.0;;;;;;;;;;;;54053.0;31291.0;;
44;6394,889;;;69.0;;;72.61;;;;;;;;;;
45;6674,338;;34.13;;;;;112.0;;;;;;;;;
46;6676,104;146.0;;;;;;;;;;;;53973.0;31581.0;;
47;6698,168;;;44.0;;;86.61;;;;;;;;;;
48;6978,024;154.0;33.41;;;;;31.0;;;;;;56260.0;32086.0;;
49;7018,678;;;77.0;;;96.9;;;;;;;;;;
