0;1,000;207.0;33.49;;;;;;;;;;;65373.0;29971.0;;
1;15,000;;;58.0;;;95.0;;;;;;;;;;
2;301,000;217.0;34.05;;;;;;;;;;;66956.0;29863.0;;
3;327,000;;;52.0;;;;;;;;;;;;;
4;333,000;;;;;;95.0;;;;;;;;;;
5;601,000;223.0;34.0;;;;;;;;;;;68122.0;29854.0;;
6;901,000;232.0;33.45;;;;;;;;;;;69693.0;29751.0;;
7;1001,000;;;63.0;;;;;;;;;;;;;
8;1201,000;234.0;32.66;;;;;;;;;;;69938.0;29717.0;;
9;1286,000;;;63.0;;;;;;;;;;;;;
10;1501,000;221.0;32.63;;;;;;;;;;;67654.0;29758.0;;
11;1586,000;;;50.0;;;;;;;;;;;;;
12;1801,000;224.0;32.77;;;;;;;;;;;68212.0;29748.0;;
13;1817,000;;;54.0;;;94.0;;;;;;;;;;
14;2101,000;233.0;;;;;;;;;;;;69634.0;29626.0;;
15;2101,000;;32.66;;;;;;;;;;;;;;
16;2123,000;;;57.0;;;;;;;;;;;;;
17;2148,000;;;;;;95.0;;;;;;;;;;
18;2401,000;212.0;32.37;;;;;;;;;;;65967.0;29654.0;;
19;2455,000;;;55.0;;;96.0;;;;;;;;;;
20;2701,000;156.0;32.5;;;;;;;;;;;54964.0;29637.0;;
21;2742,000;;;67.0;;;;;;;;;;;;;
22;2742,000;;;;;;94.0;;;;;;;;;;
23;3001,000;170.0;32.33;;;;;;;;;;;57725.0;29601.0;;
24;3065,000;;;55.0;;;;;;;;;;;;;
25;3072,000;;;;;;95.0;;;;;;;;;;
26;3301,000;166.0;33.41;;;;;;;;;;;56842.0;29580.0;;
27;3330,000;;;70.0;;;;;;;;;;;;;
28;3332,000;;;;;;94.0;;;;;;;;;;
29;3601,000;128.0;;;;;;;;;;;;;;;
30;3601,000;;33.18;;;;;;;;;;;48530.0;29572.0;;
31;3901,000;111.0;32.89;;;;;;;;;;;44594.0;29561.0;;
32;4201,000;116.0;33.03;;;;;;;;;;;45830.0;29574.0;;
33;4501,000;93.0;;;;;;;;;;;;39944.0;;;
34;4501,000;;33.84;;;;;;;;;;;;29616.0;;
35;4801,000;87.0;33.75;;;;;;;;;;;38170.0;29660.0;;
