0;301,000;111.0;35.89;;;;;;;;;;;56801.0;58639.0;;
1;327,000;;;65.0;;;;;;;;;;;;;
2;330,000;;;;;;94.0;;;;;;;;;;
3;601,000;111.0;35.63;;;;;;;;;;;58813.0;66204.0;;
4;646,000;;;61.0;;;;;;;;;;;;;
5;901,000;118.0;35.0;;;;;;;;;;;59331.0;59847.0;;
6;940,000;;;52.0;;;93.0;;;;;;;;;;
7;1201,000;98.0;;;;;;;;;;;;58499.0;;;
8;1201,000;;35.05;;;;;;;;;;;;86004.0;;
9;1216,000;;;71.0;;;95.0;;;;;;;;;;
10;1501,000;93.0;34.71;;;;;;;;;;;58470.0;96875.0;;
11;1533,000;;;50.0;;;;;;;;;;;;;
12;1555,000;;;;;;93.0;;;;;;;;;;
13;1801,000;94.0;34.75;;;;;;;;;;;58624.0;96442.0;;
14;1866,000;;;49.0;;;93.0;;;;;;;;;;
15;2101,000;91.0;34.93;;;;;;;;;;;58375.0;101707.0;;
16;2132,000;;;64.0;;;94.0;;;;;;;;;;
17;2401,000;93.0;35.0;;;;;;;;;;;58263.0;97142.0;;
18;2445,000;;;62.0;;;94.0;;;;;;;;;;
19;2701,000;91.0;35.31;;;;;;;;;;;58313.0;101327.0;;
20;2738,000;;;67.0;;;;;;;;;;;;;
21;2742,000;;;;;;94.0;;;;;;;;;;
22;3001,000;93.0;35.57;;;;;;;;;;;58334.0;95434.0;;
23;3120,000;;;48.0;;;;;;;;;;;;;
24;3301,000;94.0;;;;;;;;;;;;58471.0;95048.0;;
25;3301,000;;35.83;;;;;;;;;;;;;;
26;3325,000;;;63.0;;;94.0;;;;;;;;;;
27;3601,000;93.0;36.09;;;;;;;;;;;58260.0;96976.0;;
28;3656,000;;;49.0;;;93.0;;;;;;;;;;
29;3901,000;93.0;35.83;;;;;;;;;;;58151.0;96276.0;;
30;3934,000;;;60.0;;;;;;;;;;;;;
31;3956,000;;;;;;93.0;;;;;;;;;;
32;4201,000;92.0;36.18;;;;;;;;;;;57494.0;94847.0;;
33;4251,000;;;49.0;;;;;;;;;;;;;
34;4270,000;;;;;;94.0;;;;;;;;;;
