0;78,732;;;;;;74.33;;;;;;;;;;
1;183,139;241.0;;;;;;;;;;;;70923.0;29416.0;;
2;218,428;;;136.0;;;77.7;;;;;;;;;;
3;302,596;;;;;;;274.0;;;;;;;;;
4;366,468;243.0;;;;;;;;;;;;71120.0;29422.0;;
5;403,569;;;88.0;;;33.81;;;;;;;;;;
6;558,810;196.0;;;;;;;;;;;;62941.0;29604.0;;
7;599,390;;;136.0;;;;;;;;;;;;;
8;609,168;;35.55;;;;;257.0;;;;;;;;;
9;622,067;;;;;;7.48;;;;;;;;;;
10;733,612;157.0;;;;;;;;;;;;54892.0;29424.0;;
11;766,843;;;115.0;;;;;;;;;;;;;
12;781,746;;;;;;7.07;;;;;;;;;;
13;911,622;;;;;;;413.0;;;;;;;;;
14;917,142;183.0;;;;;;;;;;;;60221.0;29416.0;;
15;944,441;;;134.0;;;39.05;;;;;;;;;;
16;1097,077;196.0;;;;;;;;;;;;62726.0;29420.0;;
17;1129,546;;;145.0;;;44.97;;;;;;;;;;
18;1220,577;;35.68;;;;;651.0;;;;;;;;;
19;1303,278;203.0;;;;;;;;;;;;63993.0;29422.0;;
20;1310,744;;;166.0;;;35.51;;;;;;;;;;
21;1481,528;207.0;;;;;;;;;;;;64707.0;29418.0;;
22;1523,528;;;;;;;258.0;;;;;;;;;
23;1646,063;205.0;;;;;;;;;;;;64599.0;29567.0;;
24;1677,124;;;107.0;;;81.13;;;;;;;;;;
25;1825,857;;34.91;;;;;20.0;;;;;;;;;
26;1828,692;206.0;;;;;;;;;;;;64826.0;29678.0;;
27;1859,586;;;107.0;;;;;;;;;;;;;
28;1879,175;;;;;;88.72;;;;;;;;;;
29;2011,461;196.0;;;;;;;;;;;;63144.0;29791.0;;
30;2042,235;;;93.0;;;;;;;;;;;;;
31;2055,926;;;;;;91.93;;;;;;;;;;
32;2131,658;;;;;;;2.0;;;;;;;;;
33;2194,384;200.0;;;;;;;;;;;;63964.0;29982.0;;
34;2227,264;;;106.0;;;71.46;;;;;;;;;;
35;2376,955;201.0;;;;;;;;;;;;64135.0;29844.0;;
36;2431,463;;;187.0;;;;;;;;;;;;;
37;2437,213;;34.61;;;;;46.0;;;;;;;;;
38;2560,332;208.0;;;;;;;;;;;;64864.0;29382.0;;
39;2590,956;;;166.0;;;21.11;;;;;;;;;;
40;2747,402;209.0;;;;;;526.0;;;;;;65130.0;29380.0;;
41;2793,858;;;115.0;;;39.86;;;;;;;;;;
42;2926,184;210.0;;;;;;;;;;;;65385.0;29375.0;;
43;2984,703;;;87.0;;;71.57;;;;;;;;;;
