0;1,000;133.0;34.13;;;;;;;;;;;50358.0;30363.0;;
1;301,000;159.0;34.29;;;;;;;;;;;55828.0;30156.0;;
2;601,000;185.0;35.29;;;;;;;;;;;61123.0;30052.0;;
3;641,000;;;62.0;;;95.0;;;;;;;;;;
4;901,000;169.0;34.73;;;;;;;;;;;57921.0;30065.0;;
5;927,000;;;83.0;;;95.0;;;;;;;;;;
6;1201,000;133.0;34.61;;;;;;;;;;;50150.0;30282.0;;
7;1233,000;;;76.0;;;;;;;;;;;;;
8;1501,000;;34.39;;;;;;;;;;;;;;
9;1501,000;204.0;;;;;;;;;;;;64793.0;30027.0;;
10;1801,000;221.0;34.91;;;;;;;;;;;67702.0;29852.0;;
11;2101,000;230.0;35.21;;;;;;;;;;;69321.0;29733.0;;
12;2401,000;219.0;35.55;;;;;;;;;;;67286.0;;;
13;2401,000;;;;;;;;;;;;;;29768.0;;
14;2701,000;234.0;35.68;;;;;;;;;;;69973.0;29670.0;;
15;3001,000;239.0;35.73;;;;;;;;;;;70639.0;29633.0;;
16;3301,000;240.0;35.77;;;;;;;;;;;70801.0;29613.0;;
17;3601,000;;35.95;;;;;;;;;;;;;;
18;3601,000;239.0;;;;;;;;;;;;70680.0;29641.0;;
19;3615,000;;;53.0;;;94.0;;;;;;;;;;
20;3901,000;237.0;35.73;;;;;;;;;;;70517.0;29752.0;;
21;4201,000;238.0;35.5;;;;;;;;;;;70601.0;29758.0;;
22;4501,000;;35.39;;;;;;;;;;;;;;
23;4501,000;237.0;;;;;;;;;;;;70575.0;29764.0;;
24;4801,000;237.0;35.25;;;;;;;;;;;70463.0;29776.0;;
25;5101,000;236.0;35.16;;;;;;;;;;;70353.0;29787.0;;
26;5401,000;235.0;34.99;;;;;;;;;;;;;;
27;5401,000;;;;;;;;;;;;;70256.0;29800.0;;
28;5701,000;233.0;34.87;;;;;;;;;;;69938.0;29820.0;;
29;6001,000;233.0;34.87;;;;;;;;;;;69932.0;29852.0;;
30;6301,000;233.0;34.73;;;;;;;;;;;69823.0;29852.0;;
31;6601,000;226.0;34.65;;;;;;;;;;;68641.0;29858.0;;
32;6677,000;;;67.0;;;94.0;;;;;;;;;;
33;6901,000;226.0;34.81;;;;;;;;;;;68710.0;29838.0;;
34;7201,000;227.0;35.07;;;;;;;;;;;68730.0;29828.0;;
35;7501,000;216.0;35.29;;;;;;;;;;;66734.0;29819.0;;
36;7801,000;217.0;35.43;;;;;;;;;;;66974.0;29794.0;;
37;8101,000;217.0;35.55;;;;;;;;;;;66939.0;29791.0;;
38;8401,000;223.0;35.65;;;;;;;;;;;;;;
39;8401,000;;;;;;;;;;;;;67962.0;29770.0;;
40;8701,000;220.0;35.68;;;;;;;;;;;67508.0;29782.0;;
41;9001,000;220.0;35.77;;;;;;;;;;;67540.0;29788.0;;
42;9301,000;219.0;35.84;;;;;;;;;;;67419.0;29796.0;;
43;9601,000;219.0;35.91;;;;;;;;;;;67305.0;29794.0;;
44;9901,000;218.0;35.84;;;;;;;;;;;67208.0;29800.0;;
45;10201,000;218.0;35.91;;;;;;;;;;;67072.0;29806.0;;
46;10501,000;;35.91;;;;;;;;;;;;;;
47;10501,000;208.0;;;;;;;;;;;;65371.0;29815.0;;
48;10801,000;207.0;36.03;;;;;;;;;;;65078.0;29807.0;;
49;10814,000;;;69.0;;;94.0;;;;;;;;;;
50;11101,000;203.0;36.03;;;;;;;;;;;64302.0;29795.0;;
51;11401,000;;35.77;;;;;;;;;;;;;;
52;11401,000;203.0;;;;;;;;;;;;64384.0;29784.0;;
53;11701,000;209.0;35.47;;;;;;;;;;;65416.0;29779.0;;
54;12001,000;217.0;35.59;;;;;;;;;;;66988.0;29783.0;;
55;12301,000;219.0;35.81;;;;;;;;;;;67262.0;;;
56;12301,000;;;;;;;;;;;;;;29782.0;;
57;12601,000;218.0;35.99;;;;;;;;;;;67136.0;29780.0;;
58;12901,000;217.0;36.11;;;;;;;;;;;66865.0;29776.0;;
59;13201,000;215.0;36.21;;;;;;;;;;;66637.0;29773.0;;
60;13305,000;;;63.0;;;;;;;;;;;;;
61;13305,000;;;;;;95.0;;;;;;;;;;
62;13501,000;216.0;35.91;;;;;;;;;;;66822.0;29767.0;;
63;13511,000;;;50.0;;;95.0;;;;;;;;;;
64;13801,000;216.0;35.91;;;;;;;;;;;66776.0;29758.0;;
65;13811,000;;;49.0;;;95.0;;;;;;;;;;
66;14101,000;;35.91;;;;;;;;;;;;;;
67;14101,000;216.0;;;;;;;;;;;;66823.0;29755.0;;
68;14111,000;;;48.0;;;94.0;;;;;;;;;;
69;14401,000;216.0;35.84;;;;;;;;;;;66816.0;29749.0;;
70;14414,000;;;50.0;;;94.0;;;;;;;;;;
71;14701,000;216.0;35.81;;;;;;;;;;;66761.0;;;
72;14701,000;;;;;;;;;;;;;;29740.0;;
73;14713,000;;;47.0;;;94.0;;;;;;;;;;
74;15001,000;216.0;35.81;;;;;;;;;;;66676.0;29736.0;;
75;15010,000;;;50.0;;;94.0;;;;;;;;;;
76;15301,000;215.0;35.81;;;;;;;;;;;66630.0;29734.0;;
77;15311,000;;;49.0;;;;;;;;;;;;;
78;15312,000;;;;;;94.0;;;;;;;;;;
79;15601,000;214.0;35.91;;;;;;;;;;;66348.0;29727.0;;
80;15618,000;;;53.0;;;95.0;;;;;;;;;;
81;15901,000;219.0;35.95;;;;;;;;;;;67357.0;29820.0;;
82;16201,000;215.0;36.16;;;;;;;;;;;;;;
83;16201,000;;;;;;;;;;;;;66451.0;29558.0;;
84;16501,000;206.0;36.21;;;;;;;;;;;64949.0;29724.0;;
85;16801,000;204.0;36.07;;;;;;;;;;;64471.0;29725.0;;
86;17101,000;202.0;36.11;;;;;;;;;;;64044.0;29724.0;;
87;17401,000;206.0;36.16;;;;;;;;;;;64882.0;29754.0;;
88;17701,000;206.0;35.95;;;;;;;;;;;64920.0;29752.0;;
89;18001,000;207.0;35.73;;;;;;;;;;;65134.0;29744.0;;
90;18301,000;208.0;35.59;;;;;;;;;;;;;;
91;18301,000;;;;;;;;;;;;;65201.0;29739.0;;
92;18601,000;208.0;35.5;;;;;;;;;;;65218.0;29728.0;;
93;18901,000;205.0;35.59;;;;;;;;;;;64645.0;29726.0;;
94;19201,000;202.0;35.81;;;;;;;;;;;64197.0;29723.0;;
95;19501,000;197.0;35.99;;;;;;;;;;;63160.0;29737.0;;
96;19801,000;193.0;36.16;;;;;;;;;;;62365.0;29750.0;;
97;20101,000;194.0;36.03;;;;;;;;;;;62695.0;29716.0;;
98;20139,000;;;51.0;;;;;;;;;;;;;
99;20148,000;;;;;;94.0;;;;;;;;;;
100;20401,000;193.0;35.95;;;;;;;;;;;62484.0;29695.0;;
101;20426,000;;;52.0;;;;;;;;;;;;;
102;20701,000;192.0;35.91;;;;;;;;;;;62188.0;29707.0;;
103;20730,000;;;51.0;;;;;;;;;;;;;
104;20731,000;;;;;;94.0;;;;;;;;;;
105;21001,000;191.0;36.03;;;;;;;;;;;;;;
106;21001,000;;;;;;;;;;;;;61919.0;29695.0;;
107;21060,000;;;50.0;;;;;;;;;;;;;
108;21080,000;;;;;;94.0;;;;;;;;;;
109;21301,000;193.0;35.81;;;;;;;;;;;62447.0;29693.0;;
110;21601,000;191.0;35.84;;;;;;;;;;;62014.0;29688.0;;
111;21901,000;190.0;36.03;;;;;;;;;;;;;;
112;21901,000;;;;;;;;;;;;;61719.0;29689.0;;
113;22201,000;184.0;36.03;;;;;;;;;;;60584.0;29644.0;;
114;22501,000;188.0;35.99;;;;;;;;;;;61357.0;29668.0;;
115;22801,000;187.0;35.95;;;;;;;;;;;61162.0;29652.0;;
116;23101,000;186.0;36.03;;;;;;;;;;;60993.0;29641.0;;
117;23401,000;185.0;35.99;;;;;;;;;;;60875.0;29629.0;;
118;23701,000;185.0;35.84;;;;;;;;;;;60780.0;29623.0;;
119;24001,000;178.0;35.68;;;;;;;;;;;;;;
120;24001,000;;;;;;;;;;;;;59293.0;29598.0;;
121;24301,000;176.0;35.73;;;;;;;;;;;59022.0;29599.0;;
122;24601,000;175.0;35.84;;;;;;;;;;;58791.0;29601.0;;
123;24901,000;181.0;36.03;;;;;;;;;;;60041.0;;;
124;24901,000;;;;;;;;;;;;;;29601.0;;
125;24945,000;;;68.0;;;95.0;;;;;;;;;;
126;25201,000;171.0;35.95;;;;;;;;;;;58047.0;29577.0;;
127;25501,000;171.0;36.03;;;;;;;;;;;57886.0;29574.0;;
128;25801,000;169.0;36.11;;;;;;;;;;;57577.0;;;
129;25801,000;;;;;;;;;;;;;;29571.0;;
130;26101,000;168.0;36.21;;;;;;;;;;;57371.0;29566.0;;
131;26401,000;167.0;36.25;;;;;;;;;;;57101.0;29566.0;;
132;26701,000;166.0;36.29;;;;;;;;;;;56839.0;29556.0;;
133;27001,000;;36.25;;;;;;;;;;;;;;
134;27001,000;166.0;;;;;;;;;;;;56881.0;29550.0;;
135;27301,000;165.0;36.16;;;;;;;;;;;56760.0;29545.0;;
