0;8101,000;102.0;34.0;75.0;;;;;;;;;;47981.0;42184.0;;
1;8401,000;102.0;34.34;;;;;;;;;;;47445.0;40975.0;;
2;8457,000;;;58.0;;;92.0;;;;;;;;;;
3;8701,000;94.0;;;;;;;;;;;;;;;
4;8701,000;;34.34;;;;;;;;;;;44033.0;38195.0;;
5;9001,000;92.0;34.43;;;;;;;;;;;43793.0;39201.0;;
6;9061,000;;;49.0;;;;;;;;;;;;;
7;9078,000;;;;;;94.0;;;;;;;;;;
8;9301,000;92.0;34.13;;;;;;;;;;;43214.0;37516.0;;
9;9601,000;95.0;;;;;;;;;;;;;;;
10;9601,000;;33.93;;;;;;;;;;;44057.0;37386.0;;
11;9901,000;91.0;33.49;;;;;;;;;;;42959.0;38346.0;;
12;9954,000;;;49.0;;;;;;;;;;;;;
13;9970,000;;;;;;94.0;;;;;;;;;;
14;10201,000;127.0;33.29;;;;;;;;;;;52329.0;36328.0;;
15;10501,000;116.0;;;;;;;;;;;;;;;
16;10501,000;;33.11;;;;;;;;;;;49270.0;35861.0;;
17;10549,000;;;57.0;;;;;;;;;;;;;
18;10550,000;;;;;;94.0;;;;;;;;;;
19;10801,000;99.0;32.84;;;;;;;;;;;44207.0;35591.0;;
20;10887,000;;;52.0;;;95.0;;;;;;;;;;
21;11101,000;91.0;;;;;;;;;;;;42831.0;37335.0;;
22;11101,000;;33.55;;;;;;;;;;;;;;
23;11138,000;;;66.0;;;;;;;;;;;;;
24;11221,000;;;;;;95.0;;;;;;;;;;
25;11401,000;85.0;33.75;;;;;;;;;;;41596.0;39260.0;;
26;11480,000;;;45.0;;;;;;;;;;;;;
27;11506,000;;;;;;93.0;;;;;;;;;;
28;11701,000;81.0;33.81;;;;;;;;;;;40273.0;39284.0;;
29;11724,000;;;70.0;;;;;;;;;;;;;
30;11724,000;;;;;;94.0;;;;;;;;;;
31;12001,000;101.0;34.39;;;;;;;;;;;45395.0;36575.0;;
32;12030,000;;;75.0;;;95.0;;;;;;;;;;
33;12301,000;103.0;34.16;;;;;;;;;;;44779.0;34022.0;;
34;12361,000;;;67.0;;;;;;;;;;;;;
35;12601,000;103.0;;;;;;;;;;;;;;;
36;12601,000;;33.93;;;;;;;;;;;44862.0;34146.0;;
37;12662,000;;;51.0;;;93.0;;;;;;;;;;
38;12901,000;104.0;33.71;;;;;;;;;;;44671.0;33541.0;;
39;12947,000;;;73.0;;;94.0;;;;;;;;;;
40;13201,000;106.0;;;;;;;;;;;;44850.0;32408.0;;
41;13201,000;;33.37;;;;;;;;;;;;;;
42;13239,000;;;81.0;;;95.0;;;;;;;;;;
43;13501,000;97.0;33.93;;;;;;;;;;;43579.0;35135.0;;
44;13517,000;;;57.0;;;94.0;;;;;;;;;;
45;13801,000;102.0;33.33;;;;;;;;;;;45315.0;35943.0;;
46;13854,000;;;57.0;;;;;;;;;;;;;
47;13856,000;;;;;;94.0;;;;;;;;;;
48;14101,000;100.0;33.15;;;;;;;;;;;44170.0;34441.0;;
49;14111,000;;;73.0;;;94.0;;;;;;;;;;
50;14401,000;106.0;33.41;;;;;;;;;;;45914.0;34985.0;;
51;14427,000;;;56.0;;;;;;;;;;;;;
52;14431,000;;;;;;93.0;;;;;;;;;;
53;14701,000;104.0;;;;;;;;;;;;;;;
54;14701,000;;33.11;;;;;;;;;;;44604.0;33383.0;;
55;14723,000;;;84.0;;;95.0;;;;;;;;;;
56;15001,000;107.0;32.66;;;;;;;;;;;45412.0;33106.0;;
57;15015,000;;;59.0;;;94.0;;;;;;;;;;
58;15301,000;88.0;;;;;;;;;;;;41128.0;35751.0;;
59;15301,000;;32.29;;;;;;;;;;;;;;
60;15319,000;;;63.0;;;94.0;;;;;;;;;;
