0;601,000;156.0;35.84;;;;;;;;;;;55095.0;30059.0;;
1;608,000;;;;;;89.0;;;;;;;;;;
2;610,000;;;44.0;;;;;;;;;;;;;
3;901,000;160.0;35.99;;;;;;;;;;;55824.0;29873.0;;
4;905,000;;;;;;89.0;;;;;;;;;;
5;912,000;;;44.0;;;;;;;;;;;;;
6;1201,000;178.0;35.91;;;;;;;;;;;;;;
7;1201,000;;;;;;;;;;;;;60420.0;30887.0;;
8;1222,000;;;50.0;;;;;;;;;;;;;
9;1223,000;;;;;;90.0;;;;;;;;;;
10;1501,000;157.0;36.07;;;;;;;;;;;59407.0;35809.0;;
11;1508,000;;;52.0;;;;;;;;;;;;;
12;1509,000;;;;;;89.0;;;;;;;;;;
13;1801,000;135.0;36.33;;;;;;;;;;;58807.0;45277.0;;
14;1806,000;;;;;;90.0;;;;;;;;;;
15;1814,000;;;49.0;;;;;;;;;;;;;
16;2101,000;127.0;36.07;;;;;;;;;;;58568.0;49746.0;;
17;2117,000;;;;;;89.0;;;;;;;;;;
18;2125,000;;;51.0;;;;;;;;;;;;;
19;2401,000;109.0;35.91;;;;;;;;;;;57439.0;63290.0;;
20;2407,000;;;55.0;;;;;;;;;;;;;
21;2408,000;;;;;;91.0;;;;;;;;;;
22;2701,000;104.0;35.91;;;;;;;;;;;56847.0;67400.0;;
23;2712,000;;;55.0;;;;;;;;;;;;;
24;2714,000;;;;;;90.0;;;;;;;;;;
25;3001,000;102.0;35.95;;;;;;;;;;;56312.0;68901.0;;
26;3007,000;;;47.0;;;;;;;;;;;;;
27;3012,000;;;;;;89.0;;;;;;;;;;
28;3301,000;102.0;35.65;;;;;;;;;;;;;;
29;3301,000;;;;;;;;;;;;;56075.0;67249.0;;
30;3306,000;;;;;;91.0;;;;;;;;;;
31;3312,000;;;46.0;;;;;;;;;;;;;
32;3601,000;102.0;36.03;;;;;;;;;;;55790.0;66155.0;;
33;3611,000;;;54.0;;;;;;;;;;;;;
34;3612,000;;;;;;90.0;;;;;;;;;;
