0;1,000;128.0;34.05;;;;;;;;;;;49005.0;30373.0;;
1;301,000;;35.77;;;;;;;;;;;;;;
2;301,000;183.0;;;;;;253.0;;;;;;60305.0;29537.0;;
3;601,000;196.0;35.65;;;;;94.0;;;;;;63021.0;29776.0;;
4;901,000;180.0;35.43;;;;;289.0;;;;;;59866.0;29597.0;;
5;1201,000;156.0;35.5;;;;;205.0;;;;;;54873.0;29503.0;;
6;1501,000;144.0;35.07;;;;;12.0;;;;;;54047.0;32161.0;;
7;1801,000;149.0;34.73;;;;;163.0;;;;;;53794.0;;;
8;1801,000;;;;;;;;;;;;;;30166.0;;
9;2101,000;149.0;34.47;;;;;325.0;;;;;;53943.0;30374.0;;
10;2401,000;152.0;34.21;;;;;239.0;;;;;;55485.0;31630.0;;
11;2701,000;;34.13;;;;;211.0;;;;;;;;;
12;2701,000;150.0;;;;;;;;;;;;54770.0;31202.0;;
13;3001,000;147.0;33.81;;;;;307.0;;;;;;53956.0;31156.0;;
14;3301,000;151.0;33.66;;;;;230.0;;;;;;54359.0;30430.0;;
15;3601,000;;33.66;;;;;;;;;;;;;;
16;3601,000;149.0;;;;;;225.0;;;;;;54149.0;30666.0;;
17;3901,000;145.0;33.45;;;;;103.0;;;;;;53724.0;31532.0;;
18;4201,000;145.0;33.63;;;;;98.0;;;;;;54682.0;32867.0;;
19;4501,000;148.0;33.29;;;;;99.0;;;;;;53491.0;30253.0;;
20;4801,000;37.0;32.93;;;;;79.0;;;;;;36393.0;971933.0;;
21;5101,000;140.0;32.81;;;;;133.0;;;;;;52317.0;;;
22;5101,000;;;;;;;;;;;;;;31011.0;;
23;5401,000;142.0;32.93;;;;;109.0;;;;;;53019.0;31404.0;;
24;5701,000;156.0;32.41;;;;;74.0;;;;;;54999.0;29713.0;;
25;6001,000;151.0;32.25;;;;;82.0;;;;;;;;;
26;6001,000;;;;;;;;;;;;;54545.0;30815.0;;
27;6301,000;140.0;32.07;;;;;1.0;;;;;;54221.0;34167.0;;
28;6601,000;144.0;31.77;;;;;8.0;;;;;;53829.0;31968.0;;
29;6901,000;;31.73;;;;;6.0;;;;;;;;;
30;6901,000;158.0;;;;;;;;;;;;55814.0;30452.0;;
31;7201,000;152.0;31.89;;;;;54.0;;;;;;54590.0;30447.0;;
32;7501,000;157.0;31.77;;;;;261.0;;;;;;55346.0;29928.0;;
33;7801,000;166.0;31.73;;;;;285.0;;;;;;57137.0;29934.0;;
34;8101,000;162.0;31.99;;;;;318.0;;;;;;56587.0;30374.0;;
35;8401,000;159.0;32.11;;;;;276.0;;;;;;55879.0;;;
36;8401,000;;;;;;;;;;;;;;30055.0;;
37;8701,000;154.0;32.5;;;;;312.0;;;;;;54845.0;30308.0;;
38;9001,000;151.0;32.63;;;;;215.0;;;;;;55198.0;31711.0;;
39;9301,000;158.0;32.11;;;;;14.0;;;;;;;;;
40;9301,000;;;;;;;;;;;;;55432.0;29892.0;;
41;9601,000;155.0;32.11;;;;;14.0;;;;;;54785.0;29884.0;;
42;9901,000;162.0;32.18;;;;;83.0;;;;;;56326.0;29890.0;;
43;10201,000;;31.77;;;;;173.0;;;;;;;;;
44;10202,000;166.0;;;;;;;;;;;;57376.0;30083.0;;
45;10501,000;;31.73;;;;;367.0;;;;;;;;;
46;10502,000;167.0;;;;;;;;;;;;57508.0;30066.0;;
47;10801,000;;31.39;;;;;350.0;;;;;;;;;
48;10802,000;155.0;;;;;;;;;;;;55262.0;30481.0;;
49;11101,000;;31.39;;;;;;;;;;;;;;
50;11101,000;;;;;;;244.0;;;;;;;;;
51;11102,000;154.0;;;;;;;;;;;;54746.0;29912.0;;
52;11401,000;;30.75;;;;;42.0;;;;;;;;;
53;11402,000;164.0;;;;;;;;;;;;56869.0;30024.0;;
54;11701,000;;31.59;;;;;99.0;;;;;;;;;
55;11702,000;176.0;;;;;;;;;;;;59301.0;;;
56;11702,000;;;;;;;;;;;;;;30036.0;;
57;12001,000;;31.85;;;;;134.0;;;;;;;;;
58;12002,000;163.0;;;;;;;;;;;;56928.0;30535.0;;
59;12301,000;;31.89;;;;;33.0;;;;;;;;;
60;12302,000;164.0;;;;;;;;;;;;57712.0;31329.0;;
61;12601,000;;31.55;;;;;126.0;;;;;;;;;
62;12602,000;164.0;;;;;;;;;;;;;;;
63;12602,000;;;;;;;;;;;;;56850.0;30013.0;;
64;12901,000;;31.55;;;;;101.0;;;;;;;;;
65;12902,000;158.0;;;;;;;;;;;;55477.0;29848.0;;
66;13201,000;;31.59;;;;;23.0;;;;;;;;;
67;13202,000;164.0;;;;;;;;;;;;56959.0;30087.0;;
68;13501,000;;31.43;;;;;11.0;;;;;;;;;
69;13502,000;158.0;;;;;;;;;;;;56572.0;31266.0;;
70;13801,000;;31.29;;;;;17.0;;;;;;;;;
71;13802,000;156.0;;;;;;;;;;;;55517.0;30641.0;;
72;14101,000;;31.33;;;;;30.0;;;;;;;;;
73;14102,000;162.0;;;;;;;;;;;;56185.0;29751.0;;
74;14401,000;;30.79;;;;;;;;;;;;;;
75;14401,000;;;;;;;31.0;;;;;;;;;
76;14402,000;204.0;;;;;;;;;;;;64926.0;30128.0;;
77;14701,000;;30.69;;;;;22.0;;;;;;;;;
78;14702,000;201.0;;;;;;;;;;;;64139.0;29942.0;;
79;15001,000;;30.69;;;;;86.0;;;;;;;;;
80;15002,000;192.0;;;;;;;;;;;;62321.0;29937.0;;
81;15301,000;;31.39;;;;;205.0;;;;;;;;;
82;15302,000;189.0;;;;;;;;;;;;61774.0;29936.0;;
83;15601,000;;31.29;;;;;15.0;;;;;;;;;
84;15602,000;191.0;;;;;;;;;;;;62123.0;29770.0;;
85;15901,000;;30.93;;;;;87.0;;;;;;;;;
86;15902,000;194.0;;;;;;;;;;;;;;;
87;15902,000;;;;;;;;;;;;;62688.0;29759.0;;
88;16201,000;;31.15;;;;;1.0;;;;;;;;;
89;16202,000;192.0;;;;;;;;;;;;62330.0;29739.0;;
90;16501,000;;30.75;;;;;16.0;;;;;;;;;
91;16502,000;192.0;;;;;;;;;;;;62369.0;29876.0;;
92;16801,000;;31.19;;;;;9.0;;;;;;;;;
93;16802,000;197.0;;;;;;;;;;;;63201.0;29817.0;;
94;17101,000;;31.11;;;;;15.0;;;;;;;;;
95;17102,000;189.0;;;;;;;;;;;;61923.0;29948.0;;
96;17401,000;;31.81;;;;;81.0;;;;;;;;;
97;17402,000;186.0;;;;;;;;;;;;61010.0;29717.0;;
98;17701,000;;31.99;;;;;;;;;;;;;;
99;17701,000;;;;;;;1.0;;;;;;;;;
100;17702,000;182.0;;;;;;;;;;;;60360.0;29756.0;;
101;18001,000;;32.59;;;;;46.0;;;;;;;;;
102;18002,000;180.0;;;;;;;;;;;;60163.0;30143.0;;
103;18301,000;;33.15;;;;;59.0;;;;;;;;;
104;18302,000;172.0;;;;;;;;;;;;58235.0;29644.0;;
105;18601,000;;33.07;;;;;50.0;;;;;;;;;
106;18602,000;169.0;;;;;;;;;;;;57625.0;29631.0;;
107;18901,000;;33.07;;;;;180.0;;;;;;;;;
108;18902,000;163.0;;;;;;;;;;;;56453.0;29707.0;;
109;19201,000;;33.29;;;;;233.0;;;;;;;;;
110;19202,000;198.0;;;;;;;;;;;;63578.0;;;
111;19202,000;;;;;;;;;;;;;;29894.0;;
112;19501,000;;33.63;;;;;144.0;;;;;;;;;
113;19502,000;182.0;;;;;;;;;;;;60360.0;29729.0;;
114;19801,000;;33.81;;;;;46.0;;;;;;;;;
115;19802,000;183.0;;;;;;;;;;;;60570.0;29828.0;;
116;20101,000;;34.09;;;;;286.0;;;;;;;;;
117;20102,000;164.0;;;;;;;;;;;;;;;
118;20102,000;;;;;;;;;;;;;56635.0;29796.0;;
119;20401,000;;33.89;;;;;239.0;;;;;;;;;
120;20402,000;189.0;;;;;;;;;;;;61747.0;29818.0;;
121;20701,000;;34.16;;;;;43.0;;;;;;;;;
122;20702,000;173.0;;;;;;;;;;;;58376.0;29672.0;;
123;21001,000;;33.66;;;;;;;;;;;;;;
124;21001,000;;;;;;;147.0;;;;;;;;;
125;21002,000;161.0;;;;;;;;;;;;56019.0;29807.0;;
126;21301,000;;33.63;;;;;77.0;;;;;;;;;
127;21302,000;65.0;;;;;;;;;;;;36397.0;45009.0;;
128;21601,000;;34.29;;;;;100.0;;;;;;;;;
129;21602,000;104.0;;;;;;;;;;;;43186.0;30349.0;;
130;21901,000;;34.77;;;;;232.0;;;;;;;;;
131;21902,000;107.0;;;;;;;;;;;;44126.0;30761.0;;
132;22201,000;;35.03;;;;;63.0;;;;;;;;;
133;22202,000;126.0;;;;;;;;;;;;48529.0;30203.0;;
134;22501,000;;35.07;;;;;228.0;;;;;;;;;
135;22502,000;181.0;;;;;;;;;;;;60267.0;;;
136;22502,000;;;;;;;;;;;;;;29844.0;;
137;22801,000;;35.68;;;;;400.0;;;;;;;;;
138;22802,000;181.0;;;;;;;;;;;;60332.0;29944.0;;
139;23101,000;;35.59;;;;;302.0;;;;;;;;;
140;23102,000;182.0;;;;;;;;;;;;60282.0;29812.0;;
141;23401,000;;35.91;;;;;344.0;;;;;;;;;
142;23402,000;77.0;;;;;;;;;;;;;;;
143;23402,000;;;;;;;;;;;;;36385.0;31956.0;;
144;23701,000;;35.5;;;;;223.0;;;;;;;;;
145;23702,000;87.0;;;;;;;;;;;;39075.0;31263.0;;
146;24001,000;;35.33;;;;;175.0;;;;;;;;;
147;24002,000;116.0;;;;;;;;;;;;45794.0;29839.0;;
148;24301,000;;34.95;;;;;169.0;;;;;;;;;
149;24302,000;124.0;;;;;;;;;;;;47798.0;29853.0;;
150;24601,000;;34.99;;;;;166.0;;;;;;;;;
151;24602,000;130.0;;;;;;;;;;;;49239.0;29926.0;;
152;24901,000;;34.68;;;;;143.0;;;;;;;;;
153;24902,000;145.0;;;;;;;;;;;;52534.0;29780.0;;
154;25201,000;;34.34;;;;;76.0;;;;;;;;;
155;25202,000;168.0;;;;;;;;;;;;57779.0;30063.0;;
156;25501,000;;34.81;;;;;135.0;;;;;;;;;
157;25502,000;148.0;;;;;;;;;;;;53317.0;29783.0;;
158;25801,000;;35.13;;;;;130.0;;;;;;;;;
159;25802,000;149.0;;;;;;;;;;;;53574.0;;;
160;25802,000;;;;;;;;;;;;;;29783.0;;
161;26101,000;;35.03;;;;;203.0;;;;;;;;;
162;26102,000;159.0;;;;;;;;;;;;55550.0;29807.0;;
163;26401,000;;34.91;;;;;217.0;;;;;;;;;
164;26402,000;179.0;;;;;;;;;;;;59752.0;29858.0;;
165;26701,000;;34.34;;;;;362.0;;;;;;;;;
166;26702,000;171.0;;;;;;;;;;;;;;;
167;26702,000;;;;;;;;;;;;;58204.0;29969.0;;
168;27001,000;;36.11;;;;;373.0;;;;;;;;;
169;27002,000;187.0;;;;;;;;;;;;61354.0;29833.0;;
170;27301,000;;35.84;;;;;266.0;;;;;;;;;
171;27302,000;175.0;;;;;;;;;;;;58875.0;29764.0;;
172;27601,000;;35.73;;;;;110.0;;;;;;;;;
173;27602,000;174.0;;;;;;;;;;;;58745.0;29862.0;;
174;27901,000;;35.39;;;;;87.0;;;;;;;;;
175;27902,000;172.0;;;;;;;;;;;;58366.0;29832.0;;
176;28201,000;;34.61;;;;;118.0;;;;;;;;;
177;28202,000;198.0;;;;;;;;;;;;63740.0;30183.0;;
178;28501,000;;35.25;;;;;;;;;;;;;;
179;28501,000;;;;;;;81.0;;;;;;;;;
180;28502,000;173.0;;;;;;;;;;;;58391.0;29723.0;;
181;28801,000;;35.03;;;;;59.0;;;;;;;;;
182;28802,000;179.0;;;;;;;;;;;;59751.0;29814.0;;
183;29101,000;;35.13;;;;;155.0;;;;;;;;;
184;29102,000;206.0;;;;;;;;;;;;65004.0;;;
185;29102,000;;;;;;;;;;;;;;29867.0;;
186;29401,000;;34.81;;;;;119.0;;;;;;;;;
187;29402,000;176.0;;;;;;;;;;;;59235.0;29806.0;;
188;29701,000;;35.07;;;;;219.0;;;;;;;;;
189;29702,000;170.0;;;;;;;;;;;;57962.0;29769.0;;
190;30001,000;;35.13;;;;;218.0;;;;;;;;;
191;30002,000;175.0;;;;;;;;;;;;;;;
192;30002,000;;;;;;;;;;;;;58809.0;29738.0;;
193;30301,000;;34.87;;;;;33.0;;;;;;;;;
194;30302,000;189.0;;;;;;;;;;;;61744.0;29805.0;;
195;30601,000;;34.39;;;;;105.0;;;;;;;;;
196;30602,000;179.0;;;;;;;;;;;;59810.0;29821.0;;
197;30901,000;;34.77;;;;;150.0;;;;;;;;;
198;30902,000;187.0;;;;;;;;;;;;61231.0;29787.0;;
199;31201,000;;34.73;;;;;88.0;;;;;;;;;
200;31202,000;172.0;;;;;;;;;;;;58277.0;29801.0;;
201;31501,000;;34.43;;;;;217.0;;;;;;;;;
202;31502,000;202.0;;;;;;;;;;;;64327.0;29940.0;;
203;31801,000;;34.21;;;;;;;;;;;;;;
204;31801,000;;;;;;;205.0;;;;;;;;;
205;31802,000;182.0;;;;;;;;;;;;60365.0;29800.0;;
206;32101,000;;34.21;;;;;277.0;;;;;;;;;
207;32102,000;189.0;;;;;;;;;;;;62040.0;30195.0;;
208;32401,000;;34.68;;;;;326.0;;;;;;;;;
209;32402,000;143.0;;;;;;;;;;;;52678.0;30404.0;;
210;32701,000;;34.65;;;;;203.0;;;;;;;;;
211;32702,000;176.0;;;;;;;;;;;;59096.0;29774.0;;
212;33001,000;;34.61;;;;;193.0;;;;;;;;;
213;33002,000;91.0;;;;;;;;;;;;39513.0;30270.0;;
214;33301,000;;34.73;;;;;241.0;;;;;;;;;
215;33302,000;179.0;;;;;;;;;;;;59817.0;;;
216;33302,000;;;;;;;;;;;;;;29793.0;;
217;33601,000;;34.5;;;;;231.0;;;;;;;;;
218;33602,000;181.0;;;;;;;;;;;;60230.0;29934.0;;
219;33901,000;;34.87;;;;;324.0;;;;;;;;;
220;33902,000;182.0;;;;;;;;;;;;60610.0;30117.0;;
221;34201,000;;34.43;;;;;260.0;;;;;;;;;
222;34202,000;173.0;;;;;;;;;;;;58834.0;30239.0;;
223;34501,000;;34.73;;;;;195.0;;;;;;;;;
224;34502,000;198.0;;;;;;;;;;;;63659.0;30127.0;;
225;34801,000;;34.5;;;;;132.0;;;;;;;;;
226;34802,000;197.0;;;;;;;;;;;;63322.0;29801.0;;
227;35101,000;;34.25;;;;;;;;;;;;;;
228;35101,000;;;;;;;37.0;;;;;;;;;
229;35102,000;188.0;;;;;;;;;;;;61527.0;29714.0;;
230;35401,000;;34.34;;;;;142.0;;;;;;;;;
231;35402,000;195.0;;;;;;;;;;;;62856.0;29856.0;;
232;35701,000;;34.91;;;;;246.0;;;;;;;;;
233;35702,000;190.0;;;;;;;;;;;;61890.0;29795.0;;
234;36001,000;;35.16;;;;;355.0;;;;;;;;;
235;36002,000;125.0;;;;;;;;;;;;48406.0;30215.0;;
236;36301,000;;35.16;;;;;347.0;;;;;;;;;
237;36302,000;204.0;;;;;;;;;;;;64645.0;29860.0;;
238;36601,000;;34.99;;;;;113.0;;;;;;;;;
239;36602,000;209.0;;;;;;;;;;;;65637.0;;;
240;36602,000;;;;;;;;;;;;;;29896.0;;
241;36901,000;;34.61;;;;;321.0;;;;;;;;;
242;36902,000;185.0;;;;;;;;;;;;61147.0;30150.0;;
243;37201,000;;35.16;;;;;330.0;;;;;;;;;
244;37202,000;194.0;;;;;;;;;;;;62655.0;29831.0;;
245;37501,000;;34.65;;;;;341.0;;;;;;;;;
246;37502,000;183.0;;;;;;;;;;;;;;;
247;37502,000;;;;;;;;;;;;;60719.0;30147.0;;
248;37801,000;;34.81;;;;;259.0;;;;;;;;;
249;37802,000;195.0;;;;;;;;;;;;63064.0;30103.0;;
250;38101,000;;34.95;;;;;165.0;;;;;;;;;
251;38102,000;186.0;;;;;;;;;;;;61061.0;29763.0;;
252;38401,000;;34.77;;;;;;;;;;;;;;
253;38401,000;;;;;;;246.0;;;;;;;;;
254;38402,000;192.0;;;;;;;;;;;;62411.0;29951.0;;
255;38701,000;;34.68;;;;;230.0;;;;;;;;;
256;38702,000;160.0;;;;;;;;;;;;55700.0;29684.0;;
257;39001,000;;34.13;;;;;253.0;;;;;;;;;
258;39002,000;126.0;;;;;;;;;;;;48661.0;30452.0;;
259;39301,000;;34.95;;;;;181.0;;;;;;;;;
260;39302,000;199.0;;;;;;;;;;;;63966.0;30087.0;;
261;39601,000;;34.61;;;;;79.0;;;;;;;;;
262;39602,000;189.0;;;;;;;;;;;;61670.0;29742.0;;
263;39901,000;;34.39;;;;;97.0;;;;;;;;;
264;39902,000;188.0;;;;;;;;;;;;61373.0;;;
265;39902,000;;;;;;;;;;;;;;29694.0;;
266;40201,000;;34.05;;;;;19.0;;;;;;;;;
267;40202,000;188.0;;;;;;;;;;;;61441.0;29654.0;;
268;40501,000;;34.0;;;;;31.0;;;;;;;;;
269;40502,000;186.0;;;;;;;;;;;;61040.0;29641.0;;
270;40801,000;;33.84;;;;;9.0;;;;;;;;;
271;40802,000;186.0;;;;;;;;;;;;;;;
272;40802,000;;;;;;;;;;;;;60897.0;29635.0;;
273;41101,000;;33.59;;;;;31.0;;;;;;;;;
274;41102,000;181.0;;;;;;;;;;;;60124.0;29674.0;;
275;41401,000;;33.49;;;;;19.0;;;;;;;;;
276;41402,000;179.0;;;;;;;;;;;;59521.0;29631.0;;
277;41701,000;;33.37;;;;;27.0;;;;;;;;;
278;41702,000;182.0;;;;;;;;;;;;60110.0;29636.0;;
279;42001,000;;33.33;;;;;21.0;;;;;;;;;
280;42002,000;177.0;;;;;;;;;;;;59172.0;29641.0;;
281;42301,000;;33.11;;;;;6.0;;;;;;;;;
282;42302,000;174.0;;;;;;;;;;;;58648.0;29626.0;;
283;42601,000;;32.77;;;;;80.0;;;;;;;;;
284;42602,000;186.0;;;;;;;;;;;;61052.0;29673.0;;
285;42901,000;;32.77;;;;;136.0;;;;;;;;;
286;42902,000;173.0;;;;;;;;;;;;58325.0;29626.0;;
287;43201,000;;32.66;;;;;105.0;;;;;;;;;
288;43202,000;150.0;;;;;;;;;;;;54134.0;;;
289;43202,000;;;;;;;;;;;;;;30395.0;;
290;43501,000;;32.63;;;;;30.0;;;;;;;;;
291;43502,000;176.0;;;;;;;;;;;;58917.0;29612.0;;
292;43801,000;;32.37;;;;;95.0;;;;;;;;;
293;43802,000;175.0;;;;;;;;;;;;58859.0;29604.0;;
294;44101,000;;31.85;;;;;41.0;;;;;;;;;
295;44102,000;149.0;;;;;;;;;;;;;;;
296;44102,000;;;;;;;;;;;;;53331.0;29623.0;;
297;44401,000;;32.11;;;;;35.0;;;;;;;;;
298;44402,000;156.0;;;;;;;;;;;;54887.0;29566.0;;
299;44701,000;;32.18;;;;;80.0;;;;;;;;;
300;44702,000;179.0;;;;;;;;;;;;59580.0;29602.0;;
301;45001,000;;32.29;;;;;40.0;;;;;;;;;
302;45002,000;174.0;;;;;;;;;;;;58569.0;29594.0;;
303;45301,000;;32.15;;;;;33.0;;;;;;;;;
304;45302,000;167.0;;;;;;;;;;;;57155.0;29610.0;;
305;45601,000;;32.15;;;;;36.0;;;;;;;;;
306;45602,000;208.0;;;;;;;;;;;;65293.0;29773.0;;
307;45901,000;;32.07;;;;;;;;;;;;;;
308;45901,000;;;;;;;14.0;;;;;;;;;
309;45902,000;181.0;;;;;;;;;;;;59904.0;29624.0;;
